wdr,dissim,leven
0.000996547,0.095626313,0.00134
0.000848079,0.09604404,0.002143331
0.000826586,0.09656776,0.002889129
0.00108209,0.094712056,0.00092518
0.001165291,0.095296363,0.001259713
0.000986841,0.094802286,0.001043696
0.000634709,0.095987835,0.001664044
0.001840984,0.092600496,0.000532821
0.00106644,0.09454487,0.001063001
0.000865542,0.096585636,0.002074988
0.001361637,0.094721155,0.001150632
0.000688628,0.096437876,0.002348557
0.001050506,0.095225632,0.001637549
0.000810288,0.095587627,0.001872829
0.001128167,0.093848375,0.000752299
0.000842693,0.096720268,0.001807393
0.000941581,0.094984479,0.001288441
0.001301285,0.095556264,0.001574007
0.001516968,0.092247824,0.00032314
0.001001441,0.093522057,0.000969392
0.000916816,0.096766019,0.002548064
0.000905973,0.094506474,0.00101323
0.000894501,0.094460958,0.001370861
0.001844281,0.095761315,0.001203459
0.00117504,0.09499251,0.001149607
0.000904884,0.096063425,0.001571007
0.001374164,0.095471761,0.001384248
0.001191707,0.092979438,0.000493238
0.000819825,0.095756094,0.001537774
0.000904499,0.096173985,0.001872594
0.000802003,0.095076294,0.001307772
0.000929793,0.09529141,0.001326522
0.000527618,0.096055721,0.001816752
0.001002804,0.095002249,0.001094804
0.000774106,0.095498018,0.001424814
0.000801321,0.095950578,0.001712032
0.00112819,0.095636,0.001464269
0.00100673,0.095078176,0.001315088
0.00093542,0.094527921,0.001058292
0.000436093,0.096433274,0.002259326
0.000943479,0.095655182,0.001432137
0.002043672,0.092486988,0.000470529
0.00099211,0.095009665,0.000956432
0.001172721,0.093721089,0.000634363
0.000857466,0.096599618,0.002164477
0.001134431,0.093773455,0.000987053
0.000701418,0.096103518,0.001661783
0.00077565,0.097092423,0.00273838
0.000934446,0.092996704,0.000712178
0.001332251,0.097031187,0.007017852
0.001111846,0.094631068,0.001057005
0.000772671,0.096359312,0.001872344
0.0012108,0.095893635,0.002455337
0.000727809,0.09615015,0.002090058
0.001264733,0.092217875,0.000433643
0.002170946,0.092048105,0.000455394
0.000470644,0.097124303,0.002443564
0.001105479,0.094804737,0.001166057
0.00099462,0.095225507,0.001299138
0.000603132,0.097249416,0.002666386
0.000842484,0.095386215,0.001202287
0.001441859,0.09169659,0.001469743
0.000958073,0.09529777,0.001675925
0.000695842,0.090964336,0.003651258
0.00198188,0.092485062,0.000409932
0.000910531,0.095318581,0.00183703
0.001128839,0.092678199,0.000610054
0.000700064,0.095674801,0.00144363
0.00168909,0.093076882,0.000780902
0.000972504,0.094242894,0.000782869
0.000765822,0.096472849,0.002756853
0.00088652,0.094924399,0.000983059
0.0006126,0.095741243,0.001714894
0.000867036,0.094558328,0.001262475
0.001315454,0.092887591,0.000494761
0.001746943,0.093319241,0.000636488
0.000953002,0.095060418,0.001535372
0.002789603,0.093312215,0.0004937
0.001441306,0.094241642,0.000745892
0.001239076,0.094255156,0.000882879
0.000815793,0.096115687,0.001910277
0.000502539,0.093038794,0.000553256
0.000654722,0.096495275,0.003040964
0.000537424,0.095693216,0.002239164
0.001222994,0.093662688,0.000852855
0.001464457,0.096690412,0.002144802
0.000623279,0.096993342,0.002610859
0.001442134,0.094167478,0.000883894
0.000753905,0.094655404,0.001437626
0.001306155,0.095723892,0.001786052
0.000847735,0.093837443,0.00071755
0.00127117,0.095661918,0.001459053
0.001120844,0.096360738,0.001565559
0.000679197,0.095207408,0.001020853
0.000970242,0.096169239,0.001885289
0.001688389,0.095712889,0.001610054
0.000909599,0.093599684,0.000836785
0.001154411,0.093951463,0.000937749
0.001770228,0.093118017,0.000539415
0.001040931,0.096396333,0.002092735
0.000603168,0.09736715,0.003517016
0.000808041,0.095152648,0.001490994
0.000656419,0.095139644,0.001302697
0.001164438,0.094518946,0.001137334
0.001237223,0.093195548,0.000708317
0.000673571,0.095781563,0.001410782
0.000826188,0.09703268,0.0027284
0.000831802,0.094157494,0.000827893
0.001479697,0.094858404,0.001023899
0.000714561,0.098187254,0.009355001
0.001361765,0.094428362,0.000762371
0.001002382,0.094921388,0.001107576
0.002509339,0.094244093,0.000906017
0.0012402,0.093012071,0.000761423
0.001135917,0.094745433,0.001917599
0.001195508,0.093830327,0.00085311
0.000938299,0.096974391,0.002917473
0.000922228,0.095664705,0.001237749
0.000938313,0.09389559,0.00070307
0.001433912,0.095089173,0.001177345
0.000624305,0.092679408,0.000653497
0.000712234,0.095490385,0.001466193
0.000733193,0.094262436,0.000960309
0.00081316,0.095493185,0.001502861
0.000672972,0.096762451,0.002620677
0.000635937,0.094786335,0.000852976
0.000680951,0.097062092,0.004047158
0.00082529,0.094263625,0.000807137
0.001436605,0.095778907,0.001489064
0.001381165,0.092900041,0.00056802
0.001551832,0.093120594,0.000828806
0.002284721,0.092075783,0.000519761
0.000991323,0.095532343,0.00134408
0.000689046,0.092820252,0.00051215
0.000883538,0.095529369,0.001583806
0.0011387,0.094872712,0.001276075
0.000990109,0.095451411,0.001385299
0.001898428,0.093914165,0.000754081
0.000696808,0.095738558,0.001622106
0.001409116,0.093842511,0.000739329
0.001049081,0.095104654,0.00122061
0.002763943,0.091551831,0.000357667
0.00124779,0.09414683,0.001125782
0.000855745,0.09351201,0.000546517
0.001454423,0.09585083,0.001618433
0.001957321,0.096264604,0.002162343
0.000933167,0.093316377,0.000550316
0.000914567,0.09449631,0.001049001
0.000848922,0.096238752,0.001680374
0.001564262,0.091740776,0.000422659
0.001237696,0.094223733,0.001108579
0.00389227,0.092733986,0.000625726
0.001010303,0.095536635,0.001582305
0.000573603,0.095500952,0.00136773
0.000506064,0.095550155,0.001932421
0.001327874,0.094793951,0.000936562
0.000679861,0.096959096,0.003393217
0.001094002,0.094251007,0.000762459
0.001292063,0.095024323,0.002059643
0.001760932,0.095216577,0.001199396
0.000941273,0.095781801,0.00194462
0.000776217,0.096423507,0.002346373
0.001158549,0.096371499,0.001986978
0.000914406,0.097036455,0.003755398
0.000657933,0.096702954,0.003057714
0.000476029,0.097955284,0.004675436
0.000490478,0.097107728,0.003860479
0.00077124,0.097541513,0.004417598
0.000798143,0.096449356,0.00278465
0.000589688,0.097756529,0.004962585
0.00073533,0.09654896,0.003816538
0.000750509,0.097794249,0.004341002
0.000961384,0.097456744,0.004360877
0.000571628,0.098166087,0.005860313
0.000610393,0.098654629,0.010518494
